  "PINCODE,C,6","CITY,C,25","STATE,C,15","REGION,C,10","NEWZONE,C,8"
531001,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,B
531011,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,B
531020,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,B
531021,VISHAKAPATNAM,ANDHRA PRADESH,SOUTH1,B
532001,SRIKAKULAM,ANDHRA PRADESH,SOUTH1,C
532464,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533001,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533002,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533003,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533004,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533005,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533006,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533007,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533008,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533016,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533101,RAJAMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533103,RAJAMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533104,RAJAMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533105,RAJAMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533106,RAJAMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533125,RAJAMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533126,RAJAMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533201,RAJAHMUNDHRY,ANDHRA PRADESH,SOUTH1,C
533437,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533440,KAKINADA,ANDHRA PRADESH,SOUTH1,C
533450,KAKINADA,ANDHRA PRADESH,SOUTH1,C
534001,ELURU,ANDHRA PRADESH,SOUTH1,C
534002,ELURU,ANDHRA PRADESH,SOUTH1,C
534003,ELURU,ANDHRA PRADESH,SOUTH1,C
534004,ELURU,ANDHRA PRADESH,SOUTH1,C
534005,ELURU,ANDHRA PRADESH,SOUTH1,C
534006,ELURU,ANDHRA PRADESH,SOUTH1,C
534101,TADEPALLIGUDEM,ANDHRA PRADESH,SOUTH1,C
534211,TADEPALLIGUDEM,ANDHRA PRADESH,SOUTH1,C
534260,PALACOLE,ANDHRA PRADESH,SOUTH1,C
534275,NARSAPUR,ANDHRA PRADESH,SOUTH1,C
535001,VIZIANAGARAM,ANDHRA PRADESH,SOUTH1,C
535002,VIZIANAGARAM,ANDHRA PRADESH,SOUTH1,C
560001,BANGALORE,KARNATAKA,SOUTH2,A
560002,BANGALORE,KARNATAKA,SOUTH2,A
560003,BANGALORE,KARNATAKA,SOUTH2,A
560004,BANGALORE,KARNATAKA,SOUTH2,A
560005,BANGALORE,KARNATAKA,SOUTH2,A
560006,BANGALORE,KARNATAKA,SOUTH2,A
560007,BANGALORE,KARNATAKA,SOUTH2,A
560008,BANGALORE,KARNATAKA,SOUTH2,A
560009,BANGALORE,KARNATAKA,SOUTH2,A
560010,BANGALORE,KARNATAKA,SOUTH2,A
560011,BANGALORE,KARNATAKA,SOUTH2,A
560012,BANGALORE,KARNATAKA,SOUTH2,A
560013,BANGALORE,KARNATAKA,SOUTH2,A
560014,BANGALORE,KARNATAKA,SOUTH2,A
560015,BANGALORE,KARNATAKA,SOUTH2,A
560016,BANGALORE,KARNATAKA,SOUTH2,A
560017,BANGALORE,KARNATAKA,SOUTH2,A
560018,BANGALORE,KARNATAKA,SOUTH2,A
560019,BANGALORE,KARNATAKA,SOUTH2,A
560020,BANGALORE,KARNATAKA,SOUTH2,A
560021,BANGALORE,KARNATAKA,SOUTH2,A
560022,BANGALORE,KARNATAKA,SOUTH2,A
560023,BANGALORE,KARNATAKA,SOUTH2,A
560024,BANGALORE,KARNATAKA,SOUTH2,A
560025,BANGALORE,KARNATAKA,SOUTH2,A
560026,BANGALORE,KARNATAKA,SOUTH2,A
560027,BANGALORE,KARNATAKA,SOUTH2,A
560028,BANGALORE,KARNATAKA,SOUTH2,A
560029,BANGALORE,KARNATAKA,SOUTH2,A
560030,BANGALORE,KARNATAKA,SOUTH2,A
560031,BANGALORE,KARNATAKA,SOUTH2,A
560032,BANGALORE,KARNATAKA,SOUTH2,A
560033,BANGALORE,KARNATAKA,SOUTH2,A
560034,BANGALORE,KARNATAKA,SOUTH2,A
560035,BANGALORE,KARNATAKA,SOUTH2,A
560036,BANGALORE,KARNATAKA,SOUTH2,A
560037,BANGALORE,KARNATAKA,SOUTH2,A
560038,BANGALORE,KARNATAKA,SOUTH2,A
560039,BANGALORE,KARNATAKA,SOUTH2,A
560040,BANGALORE,KARNATAKA,SOUTH2,A
560041,BANGALORE,KARNATAKA,SOUTH2,A
560042,BANGALORE,KARNATAKA,SOUTH2,A
560043,BANGALORE,KARNATAKA,SOUTH2,A
560044,BANGALORE,KARNATAKA,SOUTH2,A
560045,BANGALORE,KARNATAKA,SOUTH2,A
560046,BANGALORE,KARNATAKA,SOUTH2,A
560047,BANGALORE,KARNATAKA,SOUTH2,A
560048,BANGALORE,KARNATAKA,SOUTH2,A
560049,BANGALORE,KARNATAKA,SOUTH2,A
560050,BANGALORE,KARNATAKA,SOUTH2,A
560051,BANGALORE,KARNATAKA,SOUTH2,A
560052,BANGALORE,KARNATAKA,SOUTH2,A
560053,BANGALORE,KARNATAKA,SOUTH2,A
560054,BANGALORE,KARNATAKA,SOUTH2,A
560055,BANGALORE,KARNATAKA,SOUTH2,A
560056,BANGALORE,KARNATAKA,SOUTH2,A
560057,BANGALORE,KARNATAKA,SOUTH2,A
560058,BANGALORE,KARNATAKA,SOUTH2,A
560059,BANGALORE,KARNATAKA,SOUTH2,A
560060,BANGALORE,KARNATAKA,SOUTH2,A
560061,BANGALORE,KARNATAKA,SOUTH2,A
560062,BANGALORE,KARNATAKA,SOUTH2,A
560063,BANGALORE,KARNATAKA,SOUTH2,A
560064,BANGALORE,KARNATAKA,SOUTH2,A
560065,BANGALORE,KARNATAKA,SOUTH2,A
560066,BANGALORE,KARNATAKA,SOUTH2,A
560067,BANGALORE,KARNATAKA,SOUTH2,A
560068,BANGALORE,KARNATAKA,SOUTH2,A
560069,BANGALORE,KARNATAKA,SOUTH2,A
560070,BANGALORE,KARNATAKA,SOUTH2,A
560071,BANGALORE,KARNATAKA,SOUTH2,A
560072,BANGALORE,KARNATAKA,SOUTH2,A
560073,BANGALORE,KARNATAKA,SOUTH2,A
560074,BIDADI,KARNATAKA,SOUTH2,C
560075,BANGALORE,KARNATAKA,SOUTH2,A
560076,BANGALORE,KARNATAKA,SOUTH2,A
560077,BANGALORE,KARNATAKA,SOUTH2,A
560078,BANGALORE,KARNATAKA,SOUTH2,A
560079,BANGALORE,KARNATAKA,SOUTH2,A
560080,BANGALORE,KARNATAKA,SOUTH2,A
560081,BANGALORE,KARNATAKA,SOUTH2,A
560082,BANGALORE,KARNATAKA,SOUTH2,A
560083,BANGALORE,KARNATAKA,SOUTH2,A
560084,BANGALORE,KARNATAKA,SOUTH2,A
560085,BANGALORE,KARNATAKA,SOUTH2,A
560086,BANGALORE,KARNATAKA,SOUTH2,A
560087,BANGALORE,KARNATAKA,SOUTH2,A
560090,BANGALORE,KARNATAKA,SOUTH2,A
560091,BANGALORE,KARNATAKA,SOUTH2,A
560092,BANGALORE,KARNATAKA,SOUTH2,A
560093,BANGALORE,KARNATAKA,SOUTH2,A
560094,BANGALORE,KARNATAKA,SOUTH2,A
560095,BANGALORE,KARNATAKA,SOUTH2,A
560096,BANGALORE,KARNATAKA,SOUTH2,A
560097,BANGALORE,KARNATAKA,SOUTH2,A
560098,BANGALORE,KARNATAKA,SOUTH2,A
560099,BANGALORE,KARNATAKA,SOUTH2,A
560100,BANGALORE,KARNATAKA,SOUTH2,A
560102,BANGALORE,KARNATAKA,SOUTH2,A
560103,BANGALORE,KARNATAKA,SOUTH2,A
560105,BANGALORE,KARNATAKA,SOUTH2,A
560106,BANGALORE,KARNATAKA,SOUTH2,A
560300,BANGALORE,KARNATAKA,SOUTH2,A
561203,BANGALORE,KARNATAKA,SOUTH2,A
562101,"YELAHANKA,BANGALORE",KARNATAKA,SOUTH2,C
562106,BANGALORE,KARNATAKA,SOUTH2,A
562107,BANGALORE,KARNATAKA,SOUTH2,A
562109,BIDADI,KARNATAKA,SOUTH2,C
562110,BANGALORE,KARNATAKA,SOUTH2,A
562112,HAROHALLI,KARNATAKA,SOUTH2,C
562114,HOSKOTE,KARNATAKA,SOUTH2,C
562122,HOSKOTE,KARNATAKA,SOUTH2,C
562123,BANGALORE,KARNATAKA,SOUTH2,A
562157,BANGALORE,KARNATAKA,SOUTH2,A
562159,BIDADI,KARNATAKA,SOUTH2,C
563101,BANGALORE,KARNATAKA,SOUTH2,C
563122,BANGALORE,KARNATAKA,SOUTH2,C
563125,HOSKOTE,KARNATAKA,SOUTH2,C
566668,BANGALORE,KARNATAKA,SOUTH2,A
570001,MYSORE,KARNATAKA,SOUTH2,B
570002,MYSORE,KARNATAKA,SOUTH2,B
570003,MYSORE,KARNATAKA,SOUTH2,B
570004,MYSORE,KARNATAKA,SOUTH2,B
570005,MYSORE,KARNATAKA,SOUTH2,B
570006,MYSORE,KARNATAKA,SOUTH2,B
570007,MYSORE,KARNATAKA,SOUTH2,B
570008,MYSORE,KARNATAKA,SOUTH2,B
570009,MYSORE,KARNATAKA,SOUTH2,B
570010,MYSORE,KARNATAKA,SOUTH2,B
570011,MYSORE,KARNATAKA,SOUTH2,B
570012,MYSORE,KARNATAKA,SOUTH2,B
570013,MYSORE,KARNATAKA,SOUTH2,B
570014,MYSORE,KARNATAKA,SOUTH2,B
570015,MYSORE,KARNATAKA,SOUTH2,B
570016,MYSORE,KARNATAKA,SOUTH2,B
570017,MYSORE,KARNATAKA,SOUTH2,B
570018,MYSORE,KARNATAKA,SOUTH2,B
570019,MYSORE,KARNATAKA,SOUTH2,B
570020,MYSORE,KARNATAKA,SOUTH2,B
570021,MYSORE,KARNATAKA,SOUTH2,B
570022,MYSORE,KARNATAKA,SOUTH2,B
570023,MYSORE,KARNATAKA,SOUTH2,B
570024,MYSORE,KARNATAKA,SOUTH2,B
570025,MYSORE,KARNATAKA,SOUTH2,B
570026,MYSORE,KARNATAKA,SOUTH2,B
570027,MYSORE,KARNATAKA,SOUTH2,B
570301,MYSORE,KARNATAKA,SOUTH2,B
571104,KUSHALNAGAR,KARNATAKA,SOUTH2,C
571130,MYSORE,KARNATAKA,SOUTH2,B
571186,MYSORE,KARNATAKA,SOUTH2,B
571232,KUSHALNAGAR,KARNATAKA,SOUTH2,C
571233,KUSHALNAGAR,KARNATAKA,SOUTH2,C
571234,KUSHALNAGAR,KARNATAKA,SOUTH2,C
571301,MYSORE,KARNATAKA,SOUTH2,B
571302,MYSORE,KARNATAKA,SOUTH2,B
571304,MYSORE,KARNATAKA,SOUTH2,B
571311,MYSORE,KARNATAKA,SOUTH2,B
571313,MYSORE,KARNATAKA,SOUTH2,C
571325,MYSORE,KARNATAKA,SOUTH2,B
571401,MANDYA,KARNATAKA,SOUTH2,C
571402,MANDYA,KARNATAKA,SOUTH2,C
571403,MANDYA,KARNATAKA,SOUTH2,C
571501,BIDADI,KARNATAKA,SOUTH2,C
571511,BIDADI,KARNATAKA,SOUTH2,C
571606,MYSORE,KARNATAKA,SOUTH2,B
572101,TUMKUR,KARNATAKA,SOUTH2,C
572102,TUMKUR,KARNATAKA,SOUTH2,C
572103,TUMKUR,KARNATAKA,SOUTH2,C
572104,TUMKUR,KARNATAKA,SOUTH2,C
572105,TUMKUR,KARNATAKA,SOUTH2,C
572106,TUMKUR,KARNATAKA,SOUTH2,C
572107,TUMKUR,KARNATAKA,SOUTH2,C
572108,TUMKUR,KARNATAKA,SOUTH2,C
572111,TUMKUR,KARNATAKA,SOUTH2,C
572137,BANGALORE,KARNATAKA,SOUTH2,C
572168,TUMKUR,KARNATAKA,SOUTH2,C
572201,BANGALORE,KARNATAKA,SOUTH2,C
573201,HASSAN,KARNATAKA,SOUTH2,C
574105,MANIPAL,KARNATAKA,SOUTH2,B
574161,MANGALORE,KARNATAKA,SOUTH2,B
574194,MANGALORE,KARNATAKA,SOUTH2,B
574201,PUTTUR,KARNATAKA,SOUTH2,C
574202,PUTTUR,KARNATAKA,SOUTH2,C
574203,PUTTUR,KARNATAKA,SOUTH2,C
574210,PUTTUR,KARNATAKA,SOUTH2,C
574220,PUTTUR,KARNATAKA,SOUTH2,C
575001,MANGALORE,KARNATAKA,SOUTH2,B
575002,MANGALORE,KARNATAKA,SOUTH2,B
575003,MANGALORE,KARNATAKA,SOUTH2,B
575004,MANGALORE,KARNATAKA,SOUTH2,B
575005,MANGALORE,KARNATAKA,SOUTH2,B
575006,MANGALORE,KARNATAKA,SOUTH2,B
575007,MANGALORE,KARNATAKA,SOUTH2,B
575008,MANGALORE,KARNATAKA,SOUTH2,B
575010,MANGALORE,KARNATAKA,SOUTH2,B
575011,MANGALORE,KARNATAKA,SOUTH2,B
575012,MANGALORE,KARNATAKA,SOUTH2,B
575013,MANGALORE,KARNATAKA,SOUTH2,B
575014,MANGALORE,KARNATAKA,SOUTH2,B
575015,MANGALORE,KARNATAKA,SOUTH2,B
575016,MANGALORE,KARNATAKA,SOUTH2,B
575017,MANGALORE,KARNATAKA,SOUTH2,B
575018,MANGALORE,KARNATAKA,SOUTH2,B
575019,MANGALORE,KARNATAKA,SOUTH2,B
575020,MANGALORE,KARNATAKA,SOUTH2,B
575021,MANGALORE,KARNATAKA,SOUTH2,B
575025,MANGALORE,KARNATAKA,SOUTH2,B
575026,MANGALORE,KARNATAKA,SOUTH2,B
575028,MANGALORE,KARNATAKA,SOUTH2,B
575030,MANGALORE,KARNATAKA,SOUTH2,B
576001,MANIPAL,KARNATAKA,SOUTH2,B
576101,MANIPAL,KARNATAKA,SOUTH2,B
576102,MANIPAL,KARNATAKA,SOUTH2,B
576103,MANIPAL,KARNATAKA,SOUTH2,B
576104,MANIPAL,KARNATAKA,SOUTH2,B
576105,MANIPAL,KARNATAKA,SOUTH2,B
576107,MANIPAL,KARNATAKA,SOUTH2,B
576108,MANIPAL,KARNATAKA,SOUTH2,B
576125,MANIPAL,KARNATAKA,SOUTH2,B
577001,DAVANGARE,KARNATAKA,SOUTH2,B
577002,DAVANGARE,KARNATAKA,SOUTH2,B
577003,DAVANGARE,KARNATAKA,SOUTH2,B
577004,DAVANGARE,KARNATAKA,SOUTH2,B
577005,DAVANGARE,KARNATAKA,SOUTH2,B
577101,CHIKMAGALUR,KARNATAKA,SOUTH2,C
577102,CHIKMAGALUR,KARNATAKA,SOUTH2,C
577201,BANGALORE,KARNATAKA,SOUTH2,C
577202,BANGALORE,KARNATAKA,SOUTH2,C
577203,BANGALORE,KARNATAKA,SOUTH2,C
577204,BANGALORE,KARNATAKA,SOUTH2,C
577205,BANGALORE,KARNATAKA,SOUTH2,C
577301,BANGALORE,KARNATAKA,SOUTH2,C
577303,BANGALORE,KARNATAKA,SOUTH2,C
577401,BANGALORE,KARNATAKA,SOUTH2,C
577501,DAVANGERE,KARNATAKA,SOUTH2,A
577601,BANGALORE,KARNATAKA,SOUTH2,C
580001,DHARWAD,KARNATAKA,SOUTH2,C
580002,DHARWAD,KARNATAKA,SOUTH2,C
580003,DHARWAD,KARNATAKA,SOUTH2,C
580004,DHARWAD,KARNATAKA,SOUTH2,C
580005,DHARWAD,KARNATAKA,SOUTH2,C
580006,DHARWAD,KARNATAKA,SOUTH2,C
580007,DHARWAD,KARNATAKA,SOUTH2,C
580008,DHARWAD,KARNATAKA,SOUTH2,C
580009,DHARWAD,KARNATAKA,SOUTH2,C
580010,DHARWAD,KARNATAKA,SOUTH2,C
580011,DHARWAD,KARNATAKA,SOUTH2,C
580020,HUBLI,KARNATAKA,SOUTH2,B
580021,HUBLI,KARNATAKA,SOUTH2,B
580022,HUBLI,KARNATAKA,SOUTH2,B
580023,HUBLI,KARNATAKA,SOUTH2,B
580024,HUBLI,KARNATAKA,SOUTH2,B
580025,HUBLI,KARNATAKA,SOUTH2,B
580028,HUBLI,KARNATAKA,SOUTH2,B
580029,HUBLI,KARNATAKA,SOUTH2,B
580030,HUBLI,KARNATAKA,SOUTH2,B
580031,HUBLI,KARNATAKA,SOUTH2,B
580032,HUBLI,KARNATAKA,SOUTH2,B
580114,HUBLI,KARNATAKA,SOUTH2,B
581110,BANGALORE,KARNATAKA,SOUTH2,C
581115,DAVANGERE,KARNATAKA,SOUTH2,C
581301,KARWAR,KARNATAKA,SOUTH2,C
581302,KARWAR,KARNATAKA,SOUTH2,C
581303,KARWAR,KARNATAKA,SOUTH2,C
581304,KARWAR,KARNATAKA,SOUTH2,C
581305,KARWAR,KARNATAKA,SOUTH2,C
581349,MUNDGOD,KARNATAKA,SOUTH2,C
581401,BANGALORE,KARNATAKA,SOUTH2,C
581402,BANGALORE,KARNATAKA,SOUTH2,C
581411,MUNDGOD,KARNATAKA,SOUTH2,C
582101,BANGALORE,KARNATAKA,SOUTH2,C
582102,BANGALORE,KARNATAKA,SOUTH2,C
583101,BELLARY,KARNATAKA,SOUTH2,C
583102,BELLARY,KARNATAKA,SOUTH2,C
583103,BELLARY,KARNATAKA,SOUTH2,C
583104,BELLARY,KARNATAKA,SOUTH2,C
583123,BELLARY,KARNATAKA,SOUTH2,C
583201,BELLARY,KARNATAKA,SOUTH2,C
583202,BELLARY,KARNATAKA,SOUTH2,C
583203,BELLARY,KARNATAKA,SOUTH2,C
583227,BELLARY,KARNATAKA,SOUTH2,C
583231,BANGALORE,KARNATAKA,SOUTH2,C
583275,BELLARY,KARNATAKA,SOUTH2,C
584101,BANGALORE,KARNATAKA,SOUTH2,C
584102,BANGALORE,KARNATAKA,SOUTH2,C
584128,BANGALORE,KARNATAKA,SOUTH2,C
585101,GULBARGA,KARNATAKA,SOUTH1,C
585102,GULBARGA,KARNATAKA,SOUTH1,C
585103,GULBARGA,KARNATAKA,SOUTH1,C
585104,GULBARGA,KARNATAKA,SOUTH1,C
585105,GULBARGA,KARNATAKA,SOUTH1,C
585401,BIDAR,KARNATAKA,SOUTH1,C
585402,BIDAR,KARNATAKA,SOUTH1,C
585403,BIDAR,KARNATAKA,SOUTH1,C
586101,BANGALORE,KARNATAKA,SOUTH2,C
586102,BANGALORE,KARNATAKA,SOUTH2,C
586103,BANGALORE,KARNATAKA,SOUTH2,C
586104,BANGALORE,KARNATAKA,SOUTH2,C
586105,BANGALORE,KARNATAKA,SOUTH2,C
586106,BANGALORE,KARNATAKA,SOUTH2,C
586107,BANGALORE,KARNATAKA,SOUTH2,C
587101,BANGALORE,KARNATAKA,SOUTH2,C
587102,BANGALORE,KARNATAKA,SOUTH2,C
587103,BANGALORE,KARNATAKA,SOUTH2,C
587301,BANGALORE,KARNATAKA,SOUTH2,C
590001,BELGAUM,KARNATAKA,SOUTH2,C
590002,BELGAUM,KARNATAKA,SOUTH2,C
590003,BELGAUM,KARNATAKA,SOUTH2,C
590004,BELGAUM,KARNATAKA,SOUTH2,C
590005,BELGAUM,KARNATAKA,SOUTH2,C
590006,BELGAUM,KARNATAKA,SOUTH2,C
590007,BELGAUM,KARNATAKA,SOUTH2,C
590008,BELGAUM,KARNATAKA,SOUTH2,C
590009,BELGAUM,KARNATAKA,SOUTH2,C
590010,BELGAUM,KARNATAKA,SOUTH2,C
590011,BELGAUM,KARNATAKA,SOUTH2,C
590012,BELGAUM,KARNATAKA,SOUTH2,C
590013,BELGAUM,KARNATAKA,SOUTH2,C
590014,BELGAUM,KARNATAKA,SOUTH2,C
590015,BELGAUM,KARNATAKA,SOUTH2,C
590016,BELGAUM,KARNATAKA,SOUTH2,C
590018,BELGAUM,KARNATAKA,SOUTH2,C
590543,BELGAUM,KARNATAKA,SOUTH2,C
591108,BELGAUM,KARNATAKA,SOUTH2,C
591120,BELGAUM,KARNATAKA,SOUTH2,C
591181,BELGAUM,KARNATAKA,SOUTH2,C
591237,BANGALORE,KARNATAKA,SOUTH2,C
591307,BELGAUM,KARNATAKA,SOUTH2,C
600001,CHENNAI,TAMILNADU,SOUTH1,A
600002,CHENNAI,TAMILNADU,SOUTH1,A
600003,CHENNAI,TAMILNADU,SOUTH1,A
600004,CHENNAI,TAMILNADU,SOUTH1,A
600005,CHENNAI,TAMILNADU,SOUTH1,A
600006,CHENNAI,TAMILNADU,SOUTH1,A
600007,CHENNAI,TAMILNADU,SOUTH1,A
600008,CHENNAI,TAMILNADU,SOUTH1,A
600009,CHENNAI,TAMILNADU,SOUTH1,A
600010,CHENNAI,TAMILNADU,SOUTH1,A
600011,CHENNAI,TAMILNADU,SOUTH1,A
600012,CHENNAI,TAMILNADU,SOUTH1,A
600013,CHENNAI,TAMILNADU,SOUTH1,A
600014,CHENNAI,TAMILNADU,SOUTH1,A
600015,CHENNAI,TAMILNADU,SOUTH1,A
600016,CHENNAI,TAMILNADU,SOUTH1,A
600017,CHENNAI,TAMILNADU,SOUTH1,A
600018,CHENNAI,TAMILNADU,SOUTH1,A
600019,CHENNAI,TAMILNADU,SOUTH1,A
600020,CHENNAI,TAMILNADU,SOUTH1,A
600021,CHENNAI,TAMILNADU,SOUTH1,A
600022,CHENNAI,TAMILNADU,SOUTH1,A
600023,CHENNAI,TAMILNADU,SOUTH1,A
600024,CHENNAI,TAMILNADU,SOUTH1,A
600025,CHENNAI,TAMILNADU,SOUTH1,A
600026,CHENNAI,TAMILNADU,SOUTH1,A
600027,CHENNAI,TAMILNADU,SOUTH1,A
600028,CHENNAI,TAMILNADU,SOUTH1,A
600029,CHENNAI,TAMILNADU,SOUTH1,A
600030,CHENNAI,TAMILNADU,SOUTH1,A
600031,CHENNAI,TAMILNADU,SOUTH1,A
600032,CHENNAI,TAMILNADU,SOUTH1,A
600033,CHENNAI,TAMILNADU,SOUTH1,A
600034,CHENNAI,TAMILNADU,SOUTH1,A
600035,CHENNAI,TAMILNADU,SOUTH1,A
600036,CHENNAI,TAMILNADU,SOUTH1,A
600037,CHENNAI,TAMILNADU,SOUTH1,A
600038,CHENNAI,TAMILNADU,SOUTH1,A
600039,CHENNAI,TAMILNADU,SOUTH1,A
600040,CHENNAI,TAMILNADU,SOUTH1,A
600041,CHENNAI,TAMILNADU,SOUTH1,A
600042,CHENNAI,TAMILNADU,SOUTH1,A
600043,CHENNAI,TAMILNADU,SOUTH1,A
600044,CHENNAI,TAMILNADU,SOUTH1,A
600045,CHENNAI,TAMILNADU,SOUTH1,A
600046,CHENNAI,TAMILNADU,SOUTH1,A
600047,CHENNAI,TAMILNADU,SOUTH1,A
600048,MARAIMALAI NAGAR,TAMILNADU,SOUTH1,C
600049,CHENNAI,TAMILNADU,SOUTH1,A
600050,CHENNAI,TAMILNADU,SOUTH1,A
600051,CHENNAI,TAMILNADU,SOUTH1,A
600053,CHENNAI,TAMILNADU,SOUTH1,A
600054,CHENNAI,TAMILNADU,SOUTH1,A
600055,CHENNAI,TAMILNADU,SOUTH1,A
600056,CHENNAI,TAMILNADU,SOUTH1,A
600057,CHENNAI,TAMILNADU,SOUTH1,A
600058,CHENNAI,TAMILNADU,SOUTH1,A
600059,CHENNAI,TAMILNADU,SOUTH1,A
600060,CHENNAI,TAMILNADU,SOUTH1,A
600061,CHENNAI,TAMILNADU,SOUTH1,A
600062,CHENNAI,TAMILNADU,SOUTH1,A
600063,CHENNAI,TAMILNADU,SOUTH1,A
600064,CHENNAI,TAMILNADU,SOUTH1,A
600066,CHENNAI,TAMILNADU,SOUTH1,A
600068,CHENNAI,TAMILNADU,SOUTH1,A
600070,CHENNAI,TAMILNADU,SOUTH1,A
600071,CHENNAI,TAMILNADU,SOUTH1,A
600073,CHENNAI,TAMILNADU,SOUTH1,A
600074,CHENNAI,TAMILNADU,SOUTH1,A
600075,CHENNAI,TAMILNADU,SOUTH1,A
600076,CHENNAI,TAMILNADU,SOUTH1,A
600077,CHENNAI,TAMILNADU,SOUTH1,A
600078,CHENNAI,TAMILNADU,SOUTH1,A
600079,CHENNAI,TAMILNADU,SOUTH1,A
600080,CHENNAI,TAMILNADU,SOUTH1,A
600081,CHENNAI,TAMILNADU,SOUTH1,A
600082,CHENNAI,TAMILNADU,SOUTH1,A
600083,CHENNAI,TAMILNADU,SOUTH1,A
600084,CHENNAI,TAMILNADU,SOUTH1,A
600085,CHENNAI,TAMILNADU,SOUTH1,A
600086,CHENNAI,TAMILNADU,SOUTH1,A
600087,CHENNAI,TAMILNADU,SOUTH1,A
600088,CHENNAI,TAMILNADU,SOUTH1,A
600089,CHENNAI,TAMILNADU,SOUTH1,A
600090,CHENNAI,TAMILNADU,SOUTH1,A
600091,CHENNAI,TAMILNADU,SOUTH1,A
600092,CHENNAI,TAMILNADU,SOUTH1,A
600093,CHENNAI,TAMILNADU,SOUTH1,A
600094,CHENNAI,TAMILNADU,SOUTH1,A
600095,CHENNAI,TAMILNADU,SOUTH1,A
600096,CHENNAI,TAMILNADU,SOUTH1,A
600097,CHENNAI,TAMILNADU,SOUTH1,A
600098,CHENNAI,TAMILNADU,SOUTH1,A
600099,CHENNAI,TAMILNADU,SOUTH1,A
600101,CHENNAI,TAMILNADU,SOUTH1,A
600102,CHENNAI,TAMILNADU,SOUTH1,A
600103,CHENNAI,TAMILNADU,SOUTH1,A
600104,CHENNAI,TAMILNADU,SOUTH1,A
600105,CHENNAI,TAMILNADU,SOUTH1,A
600106,CHENNAI,TAMILNADU,SOUTH1,A
600107,CHENNAI,TAMILNADU,SOUTH1,A
600108,CHENNAI,TAMILNADU,SOUTH1,A
600109,CHENNAI,TAMILNADU,SOUTH1,A
600110,CHENNAI,TAMILNADU,SOUTH1,A
600111,CHENNAI,TAMILNADU,SOUTH1,A
600112,CHENNAI,TAMILNADU,SOUTH1,A
600113,CHENNAI,TAMILNADU,SOUTH1,A
600114,CHENNAI,TAMILNADU,SOUTH1,A
600116,CHENNAI,TAMILNADU,SOUTH1,A
600117,CHENNAI,TAMILNADU,SOUTH1,A
600118,CHENNAI,TAMILNADU,SOUTH1,A
600119,CHENNAI,TAMILNADU,SOUTH1,A
601201,CHENNAI,TAMILNADU,SOUTH1,C
602104,CHENNAI,TAMILNADU,SOUTH1,A
602105,SRIPERUMPUDUR,TAMILNADU,SOUTH1,B
602106,SRIPERUMPUDUR,TAMILNADU,SOUTH1,B
602117,SRIPERUMPUDUR,TAMILNADU,SOUTH1,B
603001,CHENNAI,TAMILNADU,SOUTH1,C
603002,CHENNAI,TAMILNADU,SOUTH1,C
603103,CHENNAI,TAMILNADU,SOUTH1,B
603110,CHENNAI,TAMILNADU,SOUTH1,B
603111,MARAIMALAI NAGAR,TAMILNADU,SOUTH1,C
603202,MARAIMALAI NAGAR,TAMILNADU,SOUTH1,C
603203,MARAIMALAI NAGAR,TAMILNADU,SOUTH1,C
603204,MARAIMALAI NAGAR,TAMILNADU,SOUTH1,C
603209,MARAIMALAI NAGAR,TAMILNADU,SOUTH1,C
603232,CHENNAI,TAMILNADU,SOUTH1,A
604001,PONDICHERRY,PONDICHERRY,SOUTH1,C
604002,PONDICHERRY,PONDICHERRY,SOUTH1,C
605001,PONDICHERRY,PONDICHERRY,SOUTH1,A
605002,PONDICHERRY,PONDICHERRY,SOUTH1,A
605003,PONDICHERRY,PONDICHERRY,SOUTH1,A
605004,PONDICHERRY,PONDICHERRY,SOUTH1,A
605005,PONDICHERRY,PONDICHERRY,SOUTH1,A
605006,PONDICHERRY,PONDICHERRY,SOUTH1,A
605007,PONDICHERRY,PONDICHERRY,SOUTH1,A
605008,PONDICHERRY,PONDICHERRY,SOUTH1,A
605009,PONDICHERRY,PONDICHERRY,SOUTH1,A
605010,PONDICHERRY,PONDICHERRY,SOUTH1,A
